1 		 23.5150039545 		 18.8689244078		#SIGMA #ENERGY #NORM
2 		 42.4806324716 		 16.3631183425
3 		 60.2077690248 		 13.6100012391
4 		 69.4149430002 		 11.9320116149
5 		 74.63802521 		 10.8655209523
6 		 78.6536012616 		 9.96830526375
7 		 81.5536222657 		 9.26647522952
8 		 84.3936237373 		 8.52334478902
9 		 86.7546280129 		 7.85219543248
10 		 88.7051742553 		 7.25101473834
11 		 90.3502770922 		 6.70218546668
12 		 91.9581314658 		 6.11839490914
13 		 93.3815889977 		 5.55054831037
14 		 94.354943479 		 5.12617192396
15 		 95.2166549635 		 4.71872724617
16 		 95.8038921407 		 4.4195936596
17 		 96.3387904934 		 4.12830058416
18 		 96.7881838894 		 3.86664549408
19 		 97.1262485426 		 3.65749400212
20 		 97.4207830165 		 3.46499777656
21 		 97.7017621678 		 3.27081894876
22 		 97.9772564099 		 3.06852338347
23 		 98.2363389369 		 2.86527680316
24 		 98.4240932847 		 2.7084715209
25 		 98.5902539448 		 2.56170705505
26 		 98.7439984811 		 2.41798778527
27 		 98.8736554167 		 2.28978474531
28 		 98.9909009709 		 2.16733435173
29 		 99.0911196686 		 2.05689618621
30 		 99.1795221163 		 1.95430552502
31 		 99.2656775844 		 1.84885313102
32 		 99.344346168 		 1.74701374635
33 		 99.4044310629 		 1.66504141194
34 		 99.4574401466 		 1.58921570381
35 		 99.5097418767 		 1.51067631273
36 		 99.5543350706 		 1.44033412443
37 		 99.5973026633 		 1.3691417032
38 		 99.6344723014 		 1.30442515819
39 		 99.6694989011 		 1.24035349374
40 		 99.7016096594 		 1.17855919464
41 		 99.7312923807 		 1.1184047706
42 		 99.7601142955 		 1.05672310736
43 		 99.7863864512 		 0.997179674865
44 		 99.8116137868 		 0.936447810493
45 		 99.8352379599 		 0.875765032555
46 		 99.854716361 		 0.822370219729
47 		 99.870848018 		 0.775371007701
48 		 99.8838654644 		 0.735257924949
49 		 99.8938648961 		 0.702891910313
50 		 99.9033138538 		 0.670874284894
51 		 99.9124330982 		 0.638453118267
52 		 99.9203845307 		 0.608776318542
53 		 99.9281799879 		 0.578204886242
54 		 99.935287079 		 0.548851078636
55 		 99.9421156965 		 0.519086131969
56 		 99.9480227024 		 0.49188759281
57 		 99.9532321848 		 0.466586921495
58 		 99.9581965365 		 0.441128536272
59 		 99.9624956012 		 0.417830486271
60 		 99.966593669 		 0.394342340761
61 		 99.970065155 		 0.373291006924
62 		 99.9733524288 		 0.35219877056
63 		 99.9765485203 		 0.33040312452
64 		 99.9795098095 		 0.308838915533
65 		 99.9820535251 		 0.289033777209
66 		 99.9844565849 		 0.268987589444
67 		 99.9864122749 		 0.251496760938
68 		 99.9882201759 		 0.234168472474
69 		 99.9894219553 		 0.221902257079
70 		 99.9904906517 		 0.210394507141
71 		 99.9915227101 		 0.198649528137
72 		 99.9924471986 		 0.187505086367
73 		 99.99323436 		 0.177465306027
74 		 99.9939452241 		 0.167883516437
75 		 99.9945997668 		 0.158549646511
76 		 99.995225514 		 0.149081012789
77 		 99.995814488 		 0.139583253678
78 		 99.9963736083 		 0.129926091508
79 		 99.9968734608 		 0.120639898104
80 		 99.9972842486 		 0.11243564734
81 		 99.9976532558 		 0.104518194882
82 		 99.9979908752 		 0.0967080180479
83 		 99.9982903614 		 0.0892095148157
84 		 99.9985199898 		 0.0830025381019
85 		 99.9987357689 		 0.0767135810059
86 		 99.9989211628 		 0.070865846644
87 		 99.9990779184 		 0.0655154458475
88 		 99.9991929557 		 0.0612925520443
89 		 99.9992911033 		 0.0574447713957
90 		 99.9993769709 		 0.053853408014
91 		 99.9994547018 		 0.050382075071
92 		 99.9995284499 		 0.0468514374547
93 		 99.9995955584 		 0.0433897271552
94 		 99.9996548051 		 0.0400858605614
95 		 99.9997123388 		 0.0365931377389
96 		 99.999766276 		 0.0329845599155
97 		 99.9998163455 		 0.0292388147685
98 		 99.9998563267 		 0.0258611080723
99 		 99.9998813129 		 0.0235050319668
100 		 99.9999046656 		 0.0210660864688
101 		 99.9999241825 		 0.0187864096368
102 		 99.9999433397 		 0.0162404674152
103 		 99.999961819 		 0.0133316123615
104 		 99.9999693756 		 0.0119396845177
105 		 99.9999762063 		 0.0105242173758
106 		 99.9999814836 		 0.00928404025355
107 		 99.9999866022 		 0.00789724244088
108 		 99.9999896966 		 0.00692548051896
109 		 99.9999923271 		 0.00597639573384
110 		 99.9999943053 		 0.00514867291113
111 		 99.9999958693 		 0.00438498735062
112 		 99.9999972998 		 0.00354536473505
113 		 99.9999984895 		 0.00265167783148
114 		 99.9999990268 		 0.00212844502755
115 		 99.9999994368 		 0.00161921494542
116 		 99.9999996945 		 0.00119256618575
117 		 99.9999998175 		 0.000921762303445
118 		 99.9999998953 		 0.000698130853356
119 		 99.9999999361 		 0.000545233549986
120 		 99.9999999655 		 0.000400876004709
121 		 99.9999999831 		 0.000280792336524
122 		 99.9999999912 		 0.000202239748187
123 		 99.9999999963 		 0.000131548404404
124 		 99.9999999995 		 5.03953021957e-05
125 		 100.0 		 9.70383663327e-14
126 		 100.0 		 9.72524270941e-14
127 		 100.0 		 9.74012255221e-14
128 		 100.0 		 9.75275552711e-14
129 		 100.0 		 9.75980011224e-14
130 		 100.0 		 9.76603390837e-14
131 		 100.0 		 9.77124662521e-14
132 		 100.0 		 9.77507180064e-14
133 		 100.0 		 9.77830618059e-14
134 		 100.0 		 9.7810470793e-14
135 		 100.0 		 9.77414858242e-14
136 		 100.0 		 9.77581088574e-14
137 		 100.0 		 9.77675905857e-14
