-0.25 			 -2.914335439641036e-15 			 -0.07200623887352647 
0.125 			 -2.914335439641036e-15 			 -0.07200623887352647 
0.5 			 -2.914335439641036e-15 			 -0.07200623887352647 
0.875 			 -2.914335439641036e-15 			 -0.07200623887352647 
1.25 			 -2.914335439641036e-15 			 -0.07200623887352647 
-0.25 			 -2.914335439641036e-15 			 0.07200213049774284 
0.125 			 -2.914335439641036e-15 			 0.07200213049774284 
0.5 			 -2.914335439641036e-15 			 0.07200213049774284 
0.875 			 -2.914335439641036e-15 			 0.07200213049774284 
1.25 			 -2.914335439641036e-15 			 0.07200213049774284 
-0.25 			 0.5999999999999973 			 -0.07200623887352647 
0.125 			 0.5999999999999973 			 -0.07200623887352647 
0.5 			 0.5999999999999973 			 -0.07200623887352647 
0.875 			 0.5999999999999973 			 -0.07200623887352647 
1.25 			 0.5999999999999973 			 -0.07200623887352647 
-0.25 			 0.5999999999999973 			 0.07200213049774284 
0.125 			 0.5999999999999973 			 0.07200213049774284 
0.5 			 0.5999999999999973 			 0.07200213049774284 
0.875 			 0.5999999999999973 			 0.07200213049774284 
1.25 			 0.5999999999999973 			 0.07200213049774284 
-0.25 			 1.1999999999999975 			 -0.07200623887352647 
0.125 			 1.1999999999999975 			 -0.07200623887352647 
0.5 			 1.1999999999999975 			 -0.07200623887352647 
0.875 			 1.1999999999999975 			 -0.07200623887352647 
1.25 			 1.1999999999999975 			 -0.07200623887352647 
-0.25 			 1.1999999999999975 			 0.07200213049774284 
0.125 			 1.1999999999999975 			 0.07200213049774284 
0.5 			 1.1999999999999975 			 0.07200213049774284 
0.875 			 1.1999999999999975 			 0.07200213049774284 
1.25 			 1.1999999999999975 			 0.07200213049774284 
-0.25 			 1.7999999999999978 			 -0.07200623887352647 
0.125 			 1.7999999999999978 			 -0.07200623887352647 
0.5 			 1.7999999999999978 			 -0.07200623887352647 
0.875 			 1.7999999999999978 			 -0.07200623887352647 
1.25 			 1.7999999999999978 			 -0.07200623887352647 
-0.25 			 1.7999999999999978 			 0.07200213049774284 
0.125 			 1.7999999999999978 			 0.07200213049774284 
0.5 			 1.7999999999999978 			 0.07200213049774284 
0.875 			 1.7999999999999978 			 0.07200213049774284 
1.25 			 1.7999999999999978 			 0.07200213049774284 
-0.25 			 2.3999999999999977 			 -0.07200623887352647 
0.125 			 2.3999999999999977 			 -0.07200623887352647 
0.5 			 2.3999999999999977 			 -0.07200623887352647 
0.875 			 2.3999999999999977 			 -0.07200623887352647 
1.25 			 2.3999999999999977 			 -0.07200623887352647 
-0.25 			 2.3999999999999977 			 0.07200213049774284 
0.125 			 2.3999999999999977 			 0.07200213049774284 
0.5 			 2.3999999999999977 			 0.07200213049774284 
0.875 			 2.3999999999999977 			 0.07200213049774284 
1.25 			 2.3999999999999977 			 0.07200213049774284 
-0.25 			 2.999999999999998 			 -0.07200623887352647 
0.125 			 2.999999999999998 			 -0.07200623887352647 
0.5 			 2.999999999999998 			 -0.07200623887352647 
0.875 			 2.999999999999998 			 -0.07200623887352647 
1.25 			 2.999999999999998 			 -0.07200623887352647 
-0.25 			 2.999999999999998 			 0.07200213049774284 
0.125 			 2.999999999999998 			 0.07200213049774284 
0.5 			 2.999999999999998 			 0.07200213049774284 
0.875 			 2.999999999999998 			 0.07200213049774284 
1.25 			 2.999999999999998 			 0.07200213049774284 
